,1,2
1999-12-09 21:00:00+00:00,189923.5489999999,182509.28599999988
1999-12-10 21:00:00+00:00,191690.62499999994,182963.05999999997
1999-12-13 21:00:00+00:00,191476.83999999988,182092.40999999995
1999-12-14 21:00:00+00:00,190155.1829999999,182174.22199999995
1999-12-15 21:00:00+00:00,190887.18599999996,183032.41199999992
1999-12-16 21:00:00+00:00,192132.5259999999,182457.93899999995
1999-12-17 21:00:00+00:00,192996.6759999999,182586.75399999996
1999-12-20 21:00:00+00:00,193234.32899999985,181494.95599999995
1999-12-21 21:00:00+00:00,194367.99599999993,182836.387
1999-12-22 21:00:00+00:00,195617.98799999984,182055.0069999999
1999-12-23 21:00:00+00:00,198709.52399999992,185765.11799999993
1999-12-27 21:00:00+00:00,196801.68299999993,184853.31299999994
1999-12-28 21:00:00+00:00,199759.1559999999,186284.51399999997
1999-12-29 21:00:00+00:00,201242.5519999999,187625.31499999992
1999-12-30 21:00:00+00:00,202739.99999999988,188095.81699999995
1999-12-31 18:00:00+00:00,204038.69399999984,189545.28499999986
2000-01-03 21:00:00+00:00,199887.06399999993,187217.35399999993
2000-01-04 21:00:00+00:00,192616.37499999994,181251.56699999995
2000-01-05 21:00:00+00:00,194968.69999999998,182668.45299999995
2000-01-06 21:00:00+00:00,199363.86799999993,184558.40399999995
2000-01-07 21:00:00+00:00,202614.7929999999,186917.09799999994
2000-01-10 21:00:00+00:00,202874.11399999994,187744.7879999999
2000-01-11 21:00:00+00:00,202120.18599999987,185661.11299999992
2000-01-12 21:00:00+00:00,198920.18299999996,185058.30299999996
2000-01-13 21:00:00+00:00,201644.4149999999,186384.82399999996
2000-01-14 21:00:00+00:00,201275.55199999997,187443.33199999997
2000-01-18 21:00:00+00:00,200212.81499999994,184919.68699999995
2000-01-19 21:00:00+00:00,200339.68399999992,184914.38999999993
2000-01-20 21:00:00+00:00,196999.94599999988,182931.5719999999
2000-01-21 21:00:00+00:00,197177.91399999993,184552.7809999999
2000-01-24 21:00:00+00:00,193276.50899999993,181305.20699999994
2000-01-25 21:00:00+00:00,191479.29399999997,179916.17799999993
2000-01-26 21:00:00+00:00,192932.25099999996,180385.16199999995
2000-01-27 21:00:00+00:00,191257.9049999999,180469.70999999993
2000-01-28 21:00:00+00:00,187577.9759999999,176280.23599999995
2000-01-31 21:00:00+00:00,189621.28799999997,179309.33999999994
2000-02-01 21:00:00+00:00,191157.94399999993,179588.52399999995
2000-02-02 21:00:00+00:00,190828.39599999992,179445.84099999996
2000-02-03 21:00:00+00:00,192119.93599999984,181564.97399999993
2000-02-04 21:00:00+00:00,192187.18099999987,181189.7889999999
2000-02-07 21:00:00+00:00,190445.68699999998,180215.51599999992
2000-02-08 21:00:00+00:00,191539.61099999992,180672.6659999999
2000-02-09 21:00:00+00:00,188003.72399999996,177377.8179999999
2000-02-10 21:00:00+00:00,187885.50399999993,176547.50399999996
2000-02-11 21:00:00+00:00,185672.37799999994,173116.17799999987
2000-02-14 21:00:00+00:00,185923.29099999988,174092.5629999999
2000-02-15 21:00:00+00:00,187766.22199999992,177261.5759999999
2000-02-16 21:00:00+00:00,186382.71499999994,177074.471
2000-02-17 21:00:00+00:00,186116.68199999988,177541.5999999999
2000-02-18 21:00:00+00:00,181226.40599999993,173553.2409999999
2000-02-22 21:00:00+00:00,182740.7509999999,174367.0489999999
2000-02-23 21:00:00+00:00,180946.74499999988,172834.16299999988
2000-02-24 21:00:00+00:00,179612.83799999993,170112.87599999984
2000-02-25 21:00:00+00:00,178092.16299999985,167294.4159999999
2000-02-28 21:00:00+00:00,179008.24899999987,168420.3539999999
2000-02-29 21:00:00+00:00,182450.05799999993,170222.7469999999
2000-03-01 21:00:00+00:00,183789.22399999987,171007.93999999992
2000-03-02 21:00:00+00:00,182329.2449999999,169824.98299999992
2000-03-03 21:00:00+00:00,188242.9379999999,172880.75699999993
2000-03-06 21:00:00+00:00,186427.8419999999,170013.31599999996
2000-03-07 21:00:00+00:00,182104.4679999999,167007.73599999995
2000-03-08 21:00:00+00:00,183347.42199999993,167699.55599999995
2000-03-09 21:00:00+00:00,188210.10299999994,170670.96099999995
2000-03-10 21:00:00+00:00,185946.8759999999,170304.55499999996
2000-03-13 21:00:00+00:00,185970.73499999996,168704.09499999994
2000-03-14 21:00:00+00:00,183125.46299999996,167501.78999999992
2000-03-15 21:00:00+00:00,190135.2089999999,173877.55699999997
2000-03-16 21:00:00+00:00,201965.7219999999,186690.43999999997
2000-03-17 21:00:00+00:00,198189.96999999994,184020.1499999999
2000-03-20 21:00:00+00:00,196269.04899999994,182422.73799999995
2000-03-21 21:00:00+00:00,199905.95899999986,186706.80399999992
2000-03-22 21:00:00+00:00,199621.94899999994,185563.326
2000-03-23 21:00:00+00:00,203229.8769999999,188698.674
2000-03-24 21:00:00+00:00,201862.28999999992,188936.68299999996
2000-03-27 21:00:00+00:00,199883.53499999995,187584.70899999997
2000-03-28 21:00:00+00:00,198461.08699999988,187081.28999999992
2000-03-29 21:00:00+00:00,198721.20199999987,188609.62899999996
2000-03-30 21:00:00+00:00,201346.50499999992,190783.04499999993
2000-03-31 21:00:00+00:00,203172.11199999994,192351.29299999998
2000-04-03 20:00:00+00:00,204816.9059999999,194245.828
2000-04-04 20:00:00+00:00,203625.06299999997,193972.36099999995
2000-04-05 20:00:00+00:00,203402.40099999993,194714.89799999996
2000-04-06 20:00:00+00:00,204123.40699999995,195086.10199999993
2000-04-07 20:00:00+00:00,203726.18899999993,194688.3379999999
2000-04-10 20:00:00+00:00,202945.87299999996,194932.6399999999
2000-04-11 20:00:00+00:00,205396.27499999997,195542.85499999995
2000-04-12 20:00:00+00:00,205095.01299999992,196233.35299999994
2000-04-13 20:00:00+00:00,202736.75699999995,193226.72299999994
2000-04-14 20:00:00+00:00,192923.36299999992,183333.32999999996
2000-04-17 20:00:00+00:00,195430.72499999995,185551.64099999995
2000-04-18 20:00:00+00:00,197513.6669999999,188084.51999999993
2000-04-19 20:00:00+00:00,197323.96199999988,187023.60899999997
2000-04-20 20:00:00+00:00,199203.9429999999,188832.1279999999
2000-04-24 20:00:00+00:00,200765.72699999987,189731.7229999999
2000-04-25 20:00:00+00:00,206742.24899999995,194846.04999999996
2000-04-26 20:00:00+00:00,205267.85999999996,192736.13999999993
2000-04-27 20:00:00+00:00,204005.3409999999,190720.31299999994
2000-04-28 20:00:00+00:00,203538.87599999993,189617.77099999998
2000-05-01 20:00:00+00:00,205720.02099999995,191230.4459999999
2000-05-02 20:00:00+00:00,204530.99899999992,189837.15099999995
2000-05-03 20:00:00+00:00,200657.6329999999,187100.85299999994
2000-05-04 20:00:00+00:00,200505.21199999994,186762.5719999999
2000-05-05 20:00:00+00:00,202771.95399999994,188838.9909999999
2000-05-08 20:00:00+00:00,203273.79099999988,188918.18699999992
2000-05-09 20:00:00+00:00,201745.8639999999,187589.82099999997
2000-05-10 20:00:00+00:00,199443.57899999988,185571.02899999998
2000-05-11 20:00:00+00:00,205356.89099999995,190578.93999999994
2000-05-12 20:00:00+00:00,205634.2319999999,191259.75899999993
2000-05-15 20:00:00+00:00,209501.3869999999,194791.8349999999
2000-05-16 20:00:00+00:00,210191.6779999999,196573.4239999999
2000-05-17 20:00:00+00:00,208680.09399999992,195802.1129999999
2000-05-18 20:00:00+00:00,208655.75999999992,196412.04499999993
2000-05-19 20:00:00+00:00,205291.79999999987,192011.32199999993
2000-05-22 20:00:00+00:00,205872.44099999988,190889.08799999993
2000-05-23 20:00:00+00:00,204743.75099999996,187530.85599999997
2000-05-24 20:00:00+00:00,208080.20899999994,188795.42599999992
2000-05-25 20:00:00+00:00,205573.93199999994,187061.01899999994
2000-05-26 20:00:00+00:00,206975.35299999992,185969.76099999988
2000-05-30 20:00:00+00:00,210683.8189999999,189292.24299999993
2000-05-31 20:00:00+00:00,209790.09099999987,189886.42899999992
2000-06-01 20:00:00+00:00,214135.76099999988,192466.6429999999
2000-06-02 20:00:00+00:00,218620.36299999995,195704.92699999997
2000-06-05 20:00:00+00:00,216613.81699999995,193188.40599999996
2000-06-06 20:00:00+00:00,215203.77599999995,191544.68899999995
2000-06-07 20:00:00+00:00,216464.92299999995,193149.88699999996
2000-06-08 20:00:00+00:00,214583.6659999999,190321.12999999995
2000-06-09 20:00:00+00:00,215374.26999999996,190052.21399999998
2000-06-12 20:00:00+00:00,213331.13899999997,188820.04099999997
2000-06-13 20:00:00+00:00,215374.52699999994,190063.92499999993
2000-06-14 20:00:00+00:00,216074.02299999996,190997.76199999996
2000-06-15 20:00:00+00:00,216536.69999999995,190149.0829999999
2000-06-16 20:00:00+00:00,214610.4629999999,186225.142
2000-06-19 20:00:00+00:00,217636.9789999999,189708.55499999993
2000-06-20 20:00:00+00:00,215943.72699999998,188868.8679999999
2000-06-21 20:00:00+00:00,216316.59100000001,188064.20899999992
2000-06-22 20:00:00+00:00,214881.006,186272.12999999998
2000-06-23 20:00:00+00:00,213863.55299999999,185163.85199999993
2000-06-26 20:00:00+00:00,213516.99399999995,186889.91099999996
2000-06-27 20:00:00+00:00,214513.17499999996,187081.27999999997
2000-06-28 20:00:00+00:00,215752.53499999992,188372.074
2000-06-29 20:00:00+00:00,212266.41599999997,187801.06699999998
2000-06-30 20:00:00+00:00,211631.31799999994,186637.60499999998
2000-07-03 17:00:00+00:00,215643.9499999999,189436.7229999999
2000-07-05 20:00:00+00:00,214586.5069999999,189355.63199999998
2000-07-06 20:00:00+00:00,215841.90699999986,190597.42199999993
2000-07-07 20:00:00+00:00,219322.68599999987,193231.92699999994
2000-07-10 20:00:00+00:00,220845.41099999988,193900.44199999992
2000-07-11 20:00:00+00:00,223193.10899999985,196302.14299999992
2000-07-12 20:00:00+00:00,222883.1369999999,198308.92099999994
2000-07-13 20:00:00+00:00,223059.98599999983,199049.96099999995
2000-07-14 20:00:00+00:00,222418.0079999999,200411.65299999993
2000-07-17 20:00:00+00:00,221272.71899999992,202474.32499999995
2000-07-18 20:00:00+00:00,220317.05899999992,200798.64099999997
2000-07-19 20:00:00+00:00,217589.80399999986,199474.4469999999
2000-07-20 20:00:00+00:00,216581.2349999999,201006.27399999992
2000-07-21 20:00:00+00:00,213862.8549999999,198981.70699999988
2000-07-24 20:00:00+00:00,212377.27699999989,197465.13199999995
2000-07-25 20:00:00+00:00,211974.02799999993,197622.09799999988
2000-07-26 20:00:00+00:00,208537.6249999999,195636.27999999994
2000-07-27 20:00:00+00:00,210342.88999999996,196711.09399999992
2000-07-28 20:00:00+00:00,207534.95399999994,191651.22999999998
2000-07-31 20:00:00+00:00,208199.7589999999,194145.35599999997
2000-08-01 20:00:00+00:00,210521.8479999999,195935.72199999995
2000-08-02 20:00:00+00:00,212158.82199999996,196842.84199999998
2000-08-03 20:00:00+00:00,213905.13399999993,198172.51199999996
2000-08-04 20:00:00+00:00,215826.43899999993,200419.85199999996
2000-08-07 20:00:00+00:00,218533.55399999995,203034.54299999995
2000-08-08 20:00:00+00:00,220435.51999999987,205289.79399999997
2000-08-09 20:00:00+00:00,219434.57699999996,203541.9029999999
2000-08-10 20:00:00+00:00,217525.0249999999,202824.16999999993
2000-08-11 20:00:00+00:00,219552.88599999988,205974.14999999997
2000-08-14 20:00:00+00:00,221533.9219999999,207680.58699999988
2000-08-15 20:00:00+00:00,221134.47799999994,206361.68999999992
2000-08-16 20:00:00+00:00,221039.95899999992,205830.39199999993
2000-08-17 20:00:00+00:00,222583.48399999994,207232.75499999995
2000-08-18 20:00:00+00:00,222701.8129999999,207828.1799999999
2000-08-21 20:00:00+00:00,221577.6179999999,207396.797
2000-08-22 20:00:00+00:00,221873.59399999987,207269.9499999999
2000-08-23 20:00:00+00:00,221607.3959999999,206930.4799999999
2000-08-24 20:00:00+00:00,221078.82499999987,207396.88099999994
2000-08-25 20:00:00+00:00,220525.4319999999,208247.0409999999
2000-08-28 20:00:00+00:00,220479.86099999995,209483.68999999997
2000-08-29 20:00:00+00:00,219490.59899999996,209091.2389999999
2000-08-30 20:00:00+00:00,219446.8789999999,209111.04099999997
2000-08-31 20:00:00+00:00,222464.61699999988,211446.71699999995
2000-09-01 20:00:00+00:00,222927.85599999997,212594.91499999992
2000-09-05 20:00:00+00:00,223360.11599999995,213043.509
2000-09-06 20:00:00+00:00,225425.9399999999,212681.38899999994
2000-09-07 20:00:00+00:00,226606.00399999996,212442.09199999998
2000-09-08 20:00:00+00:00,226999.6829999999,210034.32599999997
2000-09-11 20:00:00+00:00,227737.23799999987,211471.419
2000-09-12 20:00:00+00:00,226744.23399999985,210411.43999999997
2000-09-13 20:00:00+00:00,227405.78299999988,209834.12899999996
2000-09-14 20:00:00+00:00,226096.20099999986,210008.74999999994
2000-09-15 20:00:00+00:00,225463.97899999993,208052.82299999997
2000-09-18 20:00:00+00:00,220994.06799999988,202305.46799999994
2000-09-19 20:00:00+00:00,222099.76299999992,202704.81599999993
2000-09-20 20:00:00+00:00,220809.94199999992,200742.878
2000-09-21 20:00:00+00:00,219620.01099999988,198843.63399999996
2000-09-22 20:00:00+00:00,221819.86699999985,198424.281
2000-09-25 20:00:00+00:00,221036.41099999985,197607.238
2000-09-26 20:00:00+00:00,221998.1209999999,195652.48799999992
2000-09-27 20:00:00+00:00,222171.62499999988,195839.07599999994
2000-09-28 20:00:00+00:00,225429.8209999999,200065.902
2000-09-29 20:00:00+00:00,223636.87799999994,198676.68299999996
2000-10-02 20:00:00+00:00,223269.26999999987,197756.45299999992
2000-10-03 20:00:00+00:00,222836.2599999999,197921.51799999992
2000-10-04 20:00:00+00:00,223567.31799999988,197676.96999999994
2000-10-05 20:00:00+00:00,222291.63599999997,196095.71899999992
2000-10-06 20:00:00+00:00,217568.05799999987,191435.02199999997
2000-10-09 20:00:00+00:00,217883.34799999994,191644.86599999992
2000-10-10 20:00:00+00:00,214027.84299999996,189911.27099999992
2000-10-11 20:00:00+00:00,210004.2629999999,188366.28399999996
2000-10-12 20:00:00+00:00,205412.89199999988,184296.35099999994
2000-10-13 20:00:00+00:00,209839.4779999999,188006.55199999988
2000-10-16 20:00:00+00:00,210310.63299999994,189126.04799999992
2000-10-17 20:00:00+00:00,205469.7799999999,184583.53499999995
2000-10-18 20:00:00+00:00,203654.56799999988,184311.26599999995
2000-10-19 20:00:00+00:00,209531.57599999994,190224.90999999995
2000-10-20 20:00:00+00:00,208876.10499999992,191848.3189999999
2000-10-23 20:00:00+00:00,208026.998,191361.25099999993
2000-10-24 20:00:00+00:00,210585.59799999994,192837.39799999996
2000-10-25 20:00:00+00:00,206210.68399999995,189793.60799999995
2000-10-26 20:00:00+00:00,206067.927,188784.56399999998
2000-10-27 20:00:00+00:00,207672.2329999999,192607.87999999995
2000-10-30 21:00:00+00:00,215257.15699999986,197889.71199999994
2000-10-31 21:00:00+00:00,220901.51499999993,202495.56199999998
2000-11-01 21:00:00+00:00,219943.34199999992,202521.19799999995
2000-11-02 21:00:00+00:00,222645.8969999999,204461.99499999997
2000-11-03 21:00:00+00:00,221315.6629999999,203621.1959999999
2000-11-06 21:00:00+00:00,223346.13699999987,204083.23399999997
2000-11-07 21:00:00+00:00,223235.0409999999,203326.72599999997
2000-11-08 21:00:00+00:00,221399.40699999998,201001.99299999996
2000-11-09 21:00:00+00:00,220264.77199999994,200203.24899999998
2000-11-10 21:00:00+00:00,216975.20099999988,196320.94099999996
2000-11-13 21:00:00+00:00,216644.59999999992,194867.29599999997
2000-11-14 21:00:00+00:00,220335.6589999999,197866.77300000002
2000-11-15 21:00:00+00:00,219963.41799999986,198222.47699999996
2000-11-16 21:00:00+00:00,217166.43699999998,196422.24999999997
2000-11-17 21:00:00+00:00,216691.81099999996,196792.61199999996
2000-11-20 21:00:00+00:00,215582.9549999999,194866.08099999995
2000-11-21 21:00:00+00:00,216007.80199999994,195692.94300000003
2000-11-22 21:00:00+00:00,211701.0579999999,193394.697
2000-11-24 18:00:00+00:00,214955.1129999999,195940.56599999996
2000-11-27 21:00:00+00:00,212594.05399999995,195921.7949999999
2000-11-28 21:00:00+00:00,211937.2989999999,195557.34199999992
2000-11-29 21:00:00+00:00,212863.4969999999,197146.63099999996
2000-11-30 21:00:00+00:00,210690.11499999987,195938.57199999996
2000-12-01 21:00:00+00:00,213046.03599999993,196521.71699999998
2000-12-04 21:00:00+00:00,216084.7429999999,198229.10999999996
2000-12-05 21:00:00+00:00,221542.51899999997,202461.589
2000-12-06 21:00:00+00:00,217947.51299999992,199261.349
2000-12-07 21:00:00+00:00,215404.0649999999,197110.94500000004
2000-12-08 21:00:00+00:00,221486.24699999992,200875.12999999998
2000-12-11 21:00:00+00:00,222352.3419999999,201671.1399999999
2000-12-12 21:00:00+00:00,221400.65799999997,201788.14099999992
2000-12-13 21:00:00+00:00,218982.01299999992,199888.24599999996
2000-12-14 21:00:00+00:00,216498.39099999992,198348.39499999996
2000-12-15 21:00:00+00:00,214009.6449999999,196093.38899999994
2000-12-18 21:00:00+00:00,218836.1699999999,200247.92799999993
2000-12-19 21:00:00+00:00,216978.89199999988,201008.90399999995
2000-12-20 21:00:00+00:00,211065.75799999994,195949.11999999994
2000-12-21 21:00:00+00:00,210346.49099999995,199722.20699999997
2000-12-22 21:00:00+00:00,216440.97299999997,203574.26299999995
2000-12-26 21:00:00+00:00,218879.7699999999,205424.702
2000-12-27 21:00:00+00:00,222743.39299999992,208557.06799999997
2000-12-28 21:00:00+00:00,226345.1539999999,211514.58799999996
2000-12-29 21:00:00+00:00,223256.71399999995,210851.23299999995
2001-01-02 21:00:00+00:00,216243.9619999999,205366.97399999996
2001-01-03 21:00:00+00:00,225356.66699999993,211766.92699999997
2001-01-04 21:00:00+00:00,223925.27299999987,210923.34899999996
2001-01-05 21:00:00+00:00,219441.8529999999,205480.31899999996
2001-01-08 21:00:00+00:00,220682.70899999992,206659.66499999998
2001-01-09 21:00:00+00:00,221688.55199999994,207019.24399999998
2001-01-10 21:00:00+00:00,224128.2599999999,209807.25599999996
2001-01-11 21:00:00+00:00,226347.17999999988,209574.87099999996
2001-01-12 21:00:00+00:00,226240.77799999985,208472.752
2001-01-16 21:00:00+00:00,230180.8769999999,209405.30499999993
2001-01-17 21:00:00+00:00,231699.68199999988,210541.55899999998
2001-01-18 21:00:00+00:00,233073.12399999987,212318.28699999995
2001-01-19 21:00:00+00:00,229067.5609999999,210213.375
2001-01-22 21:00:00+00:00,231786.35999999993,212388.2489999999
2001-01-23 21:00:00+00:00,233930.2989999999,214478.09199999998
2001-01-24 21:00:00+00:00,233817.8009999999,214139.73599999995
2001-01-25 21:00:00+00:00,234387.5919999998,214811.76599999997
2001-01-26 21:00:00+00:00,234484.8669999999,214379.9
2001-01-29 21:00:00+00:00,237844.05499999993,217080.56999999992
2001-01-30 21:00:00+00:00,239997.58799999984,218503.63799999992
2001-01-31 21:00:00+00:00,237399.66599999988,218648.489
2001-02-01 21:00:00+00:00,239476.67199999987,219284.58699999994
2001-02-02 21:00:00+00:00,235786.64400000003,216901.8119999999
2001-02-05 21:00:00+00:00,236030.7439999999,217561.70299999992
2001-02-06 21:00:00+00:00,236693.56499999997,217822.85899999997
2001-02-07 21:00:00+00:00,236022.34799999988,217255.5329999999
2001-02-08 21:00:00+00:00,234984.629,216694.40699999998
2001-02-09 21:00:00+00:00,233183.23,214981.514
2001-02-12 21:00:00+00:00,235367.39499999993,217382.0139999999
2001-02-13 21:00:00+00:00,234503.5789999999,216681.08999999994
2001-02-14 21:00:00+00:00,234138.70599999995,216569.75999999986
2001-02-15 21:00:00+00:00,235537.457,219491.273
2001-02-16 21:00:00+00:00,232495.2019999999,216513.7709999999
2001-02-20 21:00:00+00:00,229515.7639999999,213681.10899999994
2001-02-21 21:00:00+00:00,224746.4059999999,210393.69999999995
2001-02-22 21:00:00+00:00,224239.79799999995,209331.44799999992
2001-02-23 21:00:00+00:00,223301.2389999999,208247.70999999996
2001-02-26 21:00:00+00:00,227269.97699999996,211137.29499999998
2001-02-27 21:00:00+00:00,226227.94699999993,209879.68899999993
2001-02-28 21:00:00+00:00,225114.68899999993,206887.05699999994
2001-03-01 21:00:00+00:00,224586.92299999995,205848.51499999998
2001-03-02 21:00:00+00:00,226475.9609999999,206132.10699999993
2001-03-05 21:00:00+00:00,228918.0879999999,207863.21499999997
2001-03-06 21:00:00+00:00,232185.5119999999,209733.77399999995
2001-03-07 21:00:00+00:00,232734.21099999992,211837.2719999999
2001-03-08 21:00:00+00:00,233281.7409999999,213059.99999999994
2001-03-09 21:00:00+00:00,226854.03699999995,208786.74199999994
2001-03-12 21:00:00+00:00,218976.7579999999,201892.5009999999
2001-03-13 21:00:00+00:00,220871.97799999994,202599.144
2001-03-14 21:00:00+00:00,216866.355,197807.69399999993
2001-03-15 21:00:00+00:00,216843.9639999999,198677.588
2001-03-16 21:00:00+00:00,210971.34199999986,194766.84999999995
2001-03-19 21:00:00+00:00,215754.40899999996,198782.1239999999
2001-03-20 21:00:00+00:00,210965.82399999985,195096.5439999999
2001-03-21 21:00:00+00:00,208247.53199999992,191525.81699999995
2001-03-22 21:00:00+00:00,209172.1259999999,189356.05300000004
2001-03-23 21:00:00+00:00,213906.40599999993,193247.009
2001-03-26 21:00:00+00:00,214992.84299999996,196746.18999999986
2001-03-27 21:00:00+00:00,217381.79199999996,199396.202
2001-03-28 21:00:00+00:00,210936.6949999999,196058.97199999992
2001-03-29 21:00:00+00:00,210375.6819999999,195816.3819999999
2001-03-30 21:00:00+00:00,210481.20299999986,198350.752
2001-04-02 20:00:00+00:00,205414.25599999988,194998.55599999995
2001-04-03 20:00:00+00:00,198944.683,189298.2229999999
2001-04-04 20:00:00+00:00,197680.2149999999,189141.73599999995
2001-04-05 20:00:00+00:00,205867.67699999994,197638.0579999999
2001-04-06 20:00:00+00:00,201884.31299999997,193681.59599999993
2001-04-09 20:00:00+00:00,204635.8909999999,195437.89799999993
2001-04-10 20:00:00+00:00,210404.10399999996,201473.09999999992
2001-04-11 20:00:00+00:00,209791.22100000002,200577.5629999999
2001-04-12 20:00:00+00:00,212854.92299999998,202463.04999999984
2001-04-16 20:00:00+00:00,212541.15599999996,200642.6079999999
2001-04-17 20:00:00+00:00,214577.18399999992,202048.6839999999
2001-04-18 20:00:00+00:00,222876.69499999992,211978.2399999999
2001-04-19 20:00:00+00:00,225011.46699999986,215657.65599999996
2001-04-20 20:00:00+00:00,223013.95099999994,214861.99499999994
2001-04-23 20:00:00+00:00,220504.3509999999,210922.77799999993
2001-04-24 20:00:00+00:00,219232.9349999999,209535.6209999999
2001-04-25 20:00:00+00:00,223028.94199999998,211369.94799999997
2001-04-26 20:00:00+00:00,222274.041,212593.62699999995
2001-04-27 20:00:00+00:00,225829.397,217038.5809999999
2001-04-30 20:00:00+00:00,226125.8229999999,217705.26799999995
2001-05-01 20:00:00+00:00,227335.40699999986,220050.046
2001-05-02 20:00:00+00:00,226733.97399999996,221961.401
2001-05-03 20:00:00+00:00,223552.98299999992,218722.8829999999
2001-05-04 20:00:00+00:00,227787.51899999988,221588.43899999998
2001-05-07 20:00:00+00:00,227086.94499999992,220676.28199999992
2001-05-08 20:00:00+00:00,227652.74499999997,220857.83899999992
2001-05-09 20:00:00+00:00,228123.236,219845.254
2001-05-10 20:00:00+00:00,229542.8569999999,220149.97999999998
2001-05-11 20:00:00+00:00,228294.27,218908.00999999998
2001-05-14 20:00:00+00:00,227161.67699999994,219600.27299999996
2001-05-15 20:00:00+00:00,226758.68699999998,219911.86699999994
2001-05-16 20:00:00+00:00,231841.01299999998,224762.32299999997
2001-05-17 20:00:00+00:00,233057.26299999992,226682.30099999998
2001-05-18 20:00:00+00:00,232460.512,225865.537
2001-05-21 20:00:00+00:00,236349.459,230391.94499999992
2001-05-22 20:00:00+00:00,235305.64399999994,229826.27299999996
2001-05-23 20:00:00+00:00,231574.29299999995,226958.61299999998
2001-05-24 20:00:00+00:00,230834.62099999993,227373.6399999999
2001-05-25 20:00:00+00:00,228908.052,225790.67199999996
2001-05-29 20:00:00+00:00,226412.80199999997,223321.85699999993
2001-05-30 20:00:00+00:00,221998.06899999996,220559.00400000002
2001-05-31 20:00:00+00:00,224616.8849999999,222513.13899999994
2001-06-01 20:00:00+00:00,224481.37299999996,223741.6659999999
2001-06-04 20:00:00+00:00,225016.15999999997,224686.3079999999
2001-06-05 20:00:00+00:00,227716.90699999995,228442.31299999997
2001-06-06 20:00:00+00:00,225921.68799999997,226324.334
2001-06-07 20:00:00+00:00,227033.66999999993,226622.32799999995
2001-06-08 20:00:00+00:00,225505.0909999999,225036.497
2001-06-11 20:00:00+00:00,222251.00599999994,222912.241
2001-06-12 20:00:00+00:00,221885.4159999999,223385.30300000004
2001-06-13 20:00:00+00:00,220166.73699999996,221401.0349999999
2001-06-14 20:00:00+00:00,216131.60299999992,216665.45999999993
2001-06-15 20:00:00+00:00,215240.39099999997,216788.00399999996
2001-06-18 20:00:00+00:00,213919.70599999995,215132.51499999993
2001-06-19 20:00:00+00:00,213112.3549999999,215507.25299999994
2001-06-20 20:00:00+00:00,213390.51299999998,215267.453
2001-06-21 20:00:00+00:00,215092.666,214883.13699999993
2001-06-22 20:00:00+00:00,212693.51299999992,211730.64099999992
2001-06-25 20:00:00+00:00,211027.03699999995,210694.2339999999
2001-06-26 20:00:00+00:00,211594.683,211328.26299999998
2001-06-27 20:00:00+00:00,210921.53799999988,212392.24899999995
2001-06-28 20:00:00+00:00,211789.82299999995,214358.54799999995
2001-06-29 20:00:00+00:00,212056.63699999996,215106.89799999993
2001-07-02 20:00:00+00:00,213879.07399999996,216651.30899999992
2001-07-03 17:00:00+00:00,214569.72499999998,216329.81499999994
2001-07-05 20:00:00+00:00,212847.28099999993,214400.85599999997
2001-07-06 20:00:00+00:00,207367.611,209600.438
2001-07-09 20:00:00+00:00,207683.54199999996,211494.50999999998
2001-07-10 20:00:00+00:00,203745.2979999999,208614.19299999988
2001-07-11 20:00:00+00:00,201620.55199999994,208456.17499999996
2001-07-12 20:00:00+00:00,206851.48399999988,213836.78199999986
2001-07-13 20:00:00+00:00,208089.887,214715.97899999988
2001-07-16 20:00:00+00:00,205475.299,212186.129
2001-07-17 20:00:00+00:00,206916.89,215350.25199999995
2001-07-18 20:00:00+00:00,204816.254,214374.786
2001-07-19 20:00:00+00:00,205552.2209999999,215973.31199999995
2001-07-20 20:00:00+00:00,204038.66,214745.07599999994
2001-07-23 20:00:00+00:00,201023.31499999992,211695.93799999994
2001-07-24 20:00:00+00:00,197450.47200000004,208518.31999999992
2001-07-25 20:00:00+00:00,200359.43699999998,211814.83499999996
2001-07-26 20:00:00+00:00,203289.22399999993,213689.286
2001-07-27 20:00:00+00:00,204336.86699999997,215226.66899999997
2001-07-30 20:00:00+00:00,204120.15200000003,214975.76099999997
2001-07-31 20:00:00+00:00,205603.669,216937.01999999996
2001-08-01 20:00:00+00:00,206562.15599999996,218410.0909999999
2001-08-02 20:00:00+00:00,207150.39299999995,219049.40699999992
2001-08-03 20:00:00+00:00,206573.232,218088.07199999996
2001-08-06 20:00:00+00:00,203845.56399999995,215567.85299999997
2001-08-07 20:00:00+00:00,204078.03599999993,215760.96699999992
2001-08-08 20:00:00+00:00,200732.54200000002,211373.5
2001-08-09 20:00:00+00:00,201292.16999999993,210718.37500000003
2001-08-10 20:00:00+00:00,201633.91600000003,212373.96399999998
2001-08-13 20:00:00+00:00,202622.52399999995,212647.98299999992
2001-08-14 20:00:00+00:00,203161.29299999992,212157.98799999992
2001-08-15 20:00:00+00:00,201608.398,210313.15800000002
2001-08-16 20:00:00+00:00,202024.64499999993,210866.25499999995
2001-08-17 20:00:00+00:00,199342.71799999996,208632.16200000004
2001-08-20 20:00:00+00:00,199401.2129999999,209343.00399999993
2001-08-21 20:00:00+00:00,197441.5629999999,207576.6619999999
2001-08-22 20:00:00+00:00,198782.44999999987,210443.14699999997
